Date,USA,Spain
2021-12-24,0.2666153846153846,0.28800833333333337
2021-12-25,0.29690000000000005,0.2651268292682928
2021-12-26,0.29690000000000005,0.2651268292682928
2021-12-27,0.18540634920634924,0.27069240506329123
2021-12-28,0.18540634920634924,0.27069240506329123
